# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);30.575
# Site longitude (positive means East);78.465
# Site altitude (m);2166
# Date beginning;2010-01-01
# Date end;2020-08-31
# Time reference (hour);UT
# Summarization (period of integration);Day (d)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2010-09-16;24:00;289.56;87.21;797.52;1.02;241.51;14.079229;0.354323;0.000120;5180.9190
2010-09-17;24:00;289.70;83.17;797.56;0.93;254.13;3.338851;0.132647;0.000163;6213.3510
2010-09-18;24:00;289.19;89.83;798.06;1.38;167.11;46.871274;1.793130;0.000873;4728.4950
2010-09-19;24:00;288.37;89.42;799.57;0.85;97.76;26.355316;2.422724;0.005980;3011.8890
2010-09-20;24:00;290.02;84.52;799.71;0.69;196.66;3.406307;0.047205;0.001231;5722.1300
2010-09-21;24:00;290.59;90.56;799.44;1.71;227.02;20.577212;0.614883;0.000121;4176.0630
2010-09-22;24:00;290.22;92.70;799.36;2.21;204.89;37.337550;0.613398;0.000030;4041.5870
2010-09-23;24:00;289.07;89.48;799.34;1.56;191.40;16.222267;0.554565;0.000014;4586.7620
2010-09-24;24:00;288.98;84.66;798.87;1.09;249.90;4.297596;0.169202;0.000018;6063.6450
2010-09-25;24:00;288.66;73.87;799.96;0.74;265.67;0.122907;0.029410;0.000014;6860.5810
2010-09-26;24:00;288.75;72.17;801.36;0.33;239.86;0.291008;0.074018;0.000005;6596.0670
2010-09-27;24:00;288.75;66.81;800.97;0.66;269.63;0.002732;0.005159;0.000002;6816.8550
2010-09-28;24:00;288.97;63.03;800.90;0.74;276.84;0.000386;0.000000;0.000000;6782.3330
2010-09-29;24:00;288.91;57.60;801.47;0.69;287.78;0.000000;0.000000;0.000000;6774.4550
2010-09-30;24:00;289.07;60.58;801.52;0.31;253.84;0.000014;0.000000;0.000000;6695.6640
2010-10-01;24:00;289.15;66.54;801.45;0.67;263.43;0.024962;0.001103;0.000002;6546.2450
2010-10-02;24:00;288.59;70.49;801.64;0.58;255.85;0.035501;0.017433;0.000007;6547.0820
2010-10-03;24:00;288.33;69.03;801.24;0.40;239.00;0.077056;0.023909;0.000004;6342.0990
2010-10-04;24:00;288.20;74.43;800.26;0.73;246.38;2.067017;0.056695;0.000002;5419.8200
2010-10-05;24:00;288.13;86.46;799.62;1.15;243.62;11.413332;0.030715;0.000001;3797.1260
2010-10-06;24:00;288.02;89.41;799.61;1.38;221.84;20.346656;2.932888;0.000000;3810.0800
2010-10-07;24:00;288.09;83.29;799.41;0.62;225.77;2.788454;0.113596;0.000000;5186.4490
2010-10-08;24:00;287.85;81.46;797.26;1.25;266.23;1.503396;0.059904;0.000000;5583.1580
2010-10-09;24:00;287.35;83.89;794.76;1.26;271.08;4.172365;0.062124;0.000000;4728.9120
2010-10-10;24:00;286.91;70.22;795.87;0.90;278.00;0.007332;0.002282;0.000000;6070.3560
2010-10-11;24:00;286.61;67.89;799.36;0.80;292.88;0.024567;0.008359;0.000000;5956.4220
2010-10-12;24:00;286.84;65.99;800.39;1.09;285.64;0.002668;0.003828;0.000000;6033.5960
2010-10-13;24:00;287.50;70.05;799.52;0.69;275.96;0.010171;0.000000;0.000000;5999.7000
2010-10-14;24:00;288.48;71.40;799.76;0.38;187.88;0.018455;0.005073;0.000000;5893.8870
2010-10-15;24:00;289.35;70.09;800.60;0.65;262.30;0.003383;0.012248;0.000000;5895.2580
2010-10-16;24:00;289.42;78.11;800.83;0.87;243.38;0.892241;0.013075;0.000000;5822.1250
2010-10-17;24:00;288.73;85.51;801.20;1.12;249.00;3.603012;0.042532;0.000000;5214.1750
2010-10-18;24:00;288.61;85.58;801.80;1.17;264.92;2.993002;0.042735;0.000000;4908.4870
2010-10-19;24:00;288.42;78.47;802.26;0.57;259.45;0.375299;0.083324;0.000000;5496.3620
2010-10-20;24:00;287.76;73.00;800.71;0.35;225.36;0.295547;0.068318;0.000000;5561.7160
2010-10-21;24:00;286.01;75.97;797.50;0.42;216.51;1.952913;0.436557;0.000353;5168.5190
2010-10-22;24:00;284.75;79.57;796.88;0.71;134.85;3.297596;2.737375;0.001643;4187.3060
2010-10-23;24:00;284.00;71.87;797.96;0.17;94.66;1.825036;0.526068;0.001002;4195.4830
2010-10-24;24:00;284.70;53.24;798.62;0.15;304.46;0.000000;0.000000;0.000488;5652.2040
2010-10-25;24:00;284.38;49.77;801.10;0.20;89.75;0.000000;0.000226;0.000386;5694.6380
2010-10-26;24:00;284.14;51.10;802.35;0.11;352.71;0.000000;0.000993;0.000331;5608.9860
2010-10-27;24:00;283.30;46.90;802.61;0.56;345.25;0.000000;0.000000;0.000292;5540.8750
2010-10-28;24:00;285.10;41.62;802.11;0.39;331.87;0.000000;0.000000;0.000253;5607.8170
2010-10-29;24:00;285.52;54.65;803.74;0.40;181.04;0.000000;0.000002;0.000216;5302.8950
2010-10-30;24:00;284.57;65.88;805.28;0.23;234.51;0.068756;0.053523;0.000193;4647.4370
2010-10-31;24:00;283.82;60.43;803.85;0.17;292.57;0.005975;0.099063;0.000178;4001.5770
2010-11-01;24:00;284.12;60.05;801.92;0.65;282.78;0.004709;0.011669;0.000158;5203.5450
2010-11-02;24:00;284.61;60.69;802.85;0.74;284.71;0.000000;0.000000;0.000129;5222.8950
2010-11-03;24:00;285.14;60.86;803.70;0.40;279.86;0.000000;0.000000;0.000090;5170.7140
2010-11-04;24:00;285.54;55.88;803.41;0.26;264.99;0.000000;0.000000;0.000060;5023.9880
2010-11-05;24:00;285.89;52.52;803.40;0.14;305.08;0.000000;0.000000;0.000048;5093.6080
2010-11-06;24:00;285.57;53.91;802.95;0.17;281.71;0.000581;0.000000;0.000042;5028.1310
2010-11-07;24:00;285.16;56.78;804.00;0.19;6.97;0.009097;0.000316;0.000037;5007.8240
2010-11-08;24:00;285.58;49.22;805.53;0.46;347.13;0.000000;0.000000;0.000031;5072.7220
2010-11-09;24:00;285.52;49.63;805.97;0.86;304.26;0.000000;0.000000;0.000025;4848.3060
2010-11-10;24:00;285.27;49.59;802.72;0.54;297.33;0.000000;0.000000;0.000018;5049.5380
2010-11-11;24:00;284.45;53.04;801.23;0.28;260.12;0.000000;0.000000;0.000013;4900.7310
2010-11-12;24:00;284.06;45.71;798.56;0.74;289.45;0.000000;0.000000;0.000011;4935.2980
2010-11-13;24:00;283.15;43.36;800.51;0.25;292.30;0.000000;0.000000;0.000016;4883.9440
2010-11-14;24:00;283.66;44.42;804.42;0.45;357.91;0.000000;0.000000;0.000020;4721.7630
2010-11-15;24:00;284.42;48.46;804.06;0.62;328.65;0.000005;0.001263;0.000018;4588.6150
2010-11-16;24:00;284.05;57.45;802.78;0.18;75.70;0.172593;0.054628;0.000023;3997.1230
2010-11-17;24:00;284.60;68.75;802.99;0.26;124.47;0.797425;0.132175;0.000023;3904.4080
2010-11-18;24:00;282.66;77.89;802.49;0.59;118.12;1.808876;0.159692;0.004309;3640.1740
2010-11-19;24:00;280.68;78.74;799.83;0.41;176.25;4.648231;0.614379;0.004884;3085.4960
2010-11-20;24:00;280.66;63.94;797.47;0.69;310.81;0.002299;0.005830;0.003503;4523.6010
2010-11-21;24:00;282.70;48.41;797.99;0.75;328.54;0.000000;0.000000;0.002133;4637.0600
2010-11-22;24:00;282.99;48.70;800.00;0.28;314.06;0.000001;0.006730;0.001623;4079.4810
2010-11-23;24:00;282.48;48.86;801.19;0.50;351.47;0.000000;0.006857;0.001012;4412.2710
2010-11-24;24:00;283.74;48.80;802.30;0.27;69.37;0.144379;0.014766;0.001706;4291.5090
2010-11-25;24:00;284.09;70.77;802.21;0.90;87.27;1.309440;0.486521;0.001045;3220.8720
2010-11-26;24:00;283.46;59.17;799.92;0.30;87.49;0.000024;0.002821;0.000836;4399.6220
2010-11-27;24:00;282.50;62.63;800.07;0.22;132.03;0.056660;0.015922;0.000785;4418.4280
2010-11-28;24:00;281.37;53.86;801.34;0.37;319.78;0.000000;0.000066;0.000747;4457.2920
2010-11-29;24:00;280.40;50.98;801.23;0.52;2.71;0.000000;0.000000;0.000711;4435.4660
2010-11-30;24:00;280.92;46.53;799.76;0.49;9.76;0.000000;0.000000;0.000671;4478.8650
2010-12-01;24:00;280.69;49.81;800.30;0.26;286.90;0.000000;0.000000;0.000636;4387.0870
2010-12-02;24:00;279.74;51.49;801.25;0.63;313.51;0.000000;0.000000;0.000607;4286.0890
2010-12-03;24:00;280.47;46.94;801.67;0.36;327.08;0.000000;0.000000;0.000577;4300.1620
2010-12-04;24:00;280.31;48.93;800.83;0.24;329.59;0.000000;0.005748;0.000550;4297.7080
2010-12-05;24:00;280.52;44.54;800.88;0.48;54.91;0.000000;0.000000;0.000525;4325.5500
2010-12-06;24:00;281.40;38.66;802.31;0.66;70.74;0.000000;0.000000;0.000502;4371.1950
2010-12-07;24:00;281.63;34.86;801.93;0.82;76.62;0.000000;0.000000;0.000479;4391.8060
2010-12-08;24:00;281.02;43.17;799.70;1.22;116.40;0.000000;0.000000;0.000456;4378.0820
2010-12-09;24:00;280.74;56.98;798.33;0.94;117.87;0.032656;0.011523;0.000437;4174.2330
2010-12-10;24:00;279.14;66.27;796.20;0.65;112.25;0.073666;0.020721;0.000420;3741.4710
2010-12-11;24:00;278.56;61.42;794.59;0.64;322.35;0.000001;0.000395;0.000405;4084.9190
2010-12-12;24:00;280.06;47.41;794.35;0.33;315.79;0.000000;0.000037;0.000387;4036.4060
2010-12-13;24:00;278.70;47.63;798.13;0.31;286.04;0.000000;0.003580;0.000372;2992.2680
2010-12-14;24:00;278.73;46.16;799.01;0.71;343.96;0.000000;0.000002;0.000358;4095.7120
2010-12-15;24:00;280.55;40.04;799.72;0.56;341.11;0.000000;0.000000;0.000343;4201.4880
2010-12-16;24:00;280.22;38.06;800.05;0.35;304.65;0.000000;0.000000;0.000327;4229.3290
2010-12-17;24:00;278.70;39.58;799.93;0.17;313.03;0.000000;0.002788;0.000315;4172.8980
2010-12-18;24:00;276.84;39.88;799.57;0.52;345.31;0.000000;0.012490;0.000305;4170.1310
2010-12-19;24:00;277.73;35.35;802.43;0.89;3.19;0.000000;0.000000;0.000296;4259.0560
2010-12-20;24:00;279.37;38.53;801.20;0.75;339.65;0.000000;0.000000;0.000284;4170.2450
2010-12-21;24:00;279.29;38.47;798.38;1.01;315.33;0.000000;0.000000;0.000273;4143.1230
2010-12-22;24:00;278.46;41.59;796.37;0.04;159.20;0.000000;0.040616;0.000263;4015.6670
2010-12-23;24:00;277.40;49.85;798.09;0.62;115.63;0.000000;0.084905;0.000256;3761.8810
2010-12-24;24:00;277.35;45.90;799.07;0.36;1.57;0.000000;0.000045;0.000249;4032.5250
2010-12-25;24:00;278.22;41.35;799.03;0.32;102.49;0.000000;0.000028;0.000240;4012.7300
2010-12-26;24:00;277.85;43.76;799.74;0.61;104.43;0.000000;0.000082;0.000232;3950.6530
2010-12-27;24:00;278.41;37.39;800.46;0.52;62.19;0.000000;0.000000;0.000224;4018.8730
2010-12-28;24:00;279.73;33.50;801.43;0.44;1.57;0.000343;0.019769;0.000242;4217.3730
2010-12-29;24:00;280.29;63.41;801.19;0.54;102.43;8.920411;4.244483;0.000669;3697.5330
2010-12-30;24:00;276.93;90.07;798.31;2.35;119.12;45.412060;17.447468;0.006264;2171.9790
2010-12-31;24:00;273.28;88.48;795.96;0.14;126.36;14.575021;7.566224;0.022453;1973.3710
2011-01-01;24:00;274.69;56.18;796.72;1.02;333.33;0.000000;0.000005;0.017497;4177.7350
2011-01-02;24:00;277.25;41.15;798.48;0.52;4.08;0.000000;0.000000;0.012250;4363.5470
2011-01-03;24:00;277.99;35.72;800.40;0.68;338.84;0.000000;0.000000;0.008803;4410.6710
2011-01-04;24:00;278.38;36.86;799.36;0.79;329.63;0.000000;0.000000;0.007084;4364.6460
2011-01-05;24:00;277.81;33.07;799.16;0.87;342.92;0.000000;0.000000;0.005957;4432.9450
2011-01-06;24:00;278.57;31.30;800.68;0.74;2.37;0.000000;0.000037;0.005159;4379.2320
2011-01-07;24:00;278.85;38.41;799.45;0.34;325.63;0.000000;0.021158;0.004821;4258.7780
2011-01-08;24:00;276.23;48.55;797.72;0.90;126.92;0.000019;0.451128;0.004688;3753.2140
2011-01-09;24:00;274.60;51.75;798.16;0.38;1.52;0.000237;0.071312;0.004595;4070.8540
2011-01-10;24:00;276.62;36.50;797.45;0.95;335.60;0.000000;0.000157;0.004512;4492.3970
2011-01-11;24:00;278.18;44.89;797.02;0.94;322.04;0.000000;0.024405;0.004336;4277.4590
2011-01-12;24:00;278.37;43.11;797.12;0.81;310.03;0.000000;0.001447;0.004188;4430.5130
2011-01-13;24:00;277.43;43.76;798.47;0.14;18.72;0.000000;0.007045;0.004279;4360.8430
2011-01-14;24:00;277.18;67.29;798.25;1.63;124.86;6.315016;4.260496;0.004769;2998.7820
2011-01-15;24:00;273.91;97.38;797.32;1.49;164.79;16.973273;10.182071;0.014187;1557.7440
2011-01-16;24:00;274.05;50.53;795.53;1.08;313.81;0.000003;0.000167;0.012229;4432.6780
2011-01-17;24:00;277.07;55.28;795.84;1.20;296.27;0.821032;0.994994;0.009647;3570.0030
2011-01-18;24:00;274.89;61.43;796.38;1.32;294.61;0.001191;0.039914;0.008583;4331.3100
2011-01-19;24:00;276.33;41.28;796.55;0.94;318.33;0.000000;0.000008;0.007815;4569.5040
2011-01-20;24:00;277.84;43.61;799.89;0.68;308.43;0.002026;0.271251;0.006416;3570.4890
2011-01-21;24:00;278.04;57.48;799.49;1.44;299.20;0.003608;0.089904;0.005396;4018.4690
2011-01-22;24:00;276.96;44.24;800.34;0.30;328.31;0.000000;0.023383;0.005115;2826.5300
2011-01-23;24:00;276.44;39.90;801.79;0.45;61.77;0.000000;0.000919;0.004927;4608.3700
2011-01-24;24:00;276.12;37.17;800.93;0.65;105.61;0.000000;0.000000;0.004732;4879.2720
2011-01-25;24:00;275.64;43.36;801.13;0.92;135.10;0.000001;0.030667;0.004982;4813.0620
2011-01-26;24:00;275.22;48.69;802.57;0.79;317.60;0.000006;0.005344;0.004803;4576.3140
2011-01-27;24:00;277.81;36.67;801.86;0.38;353.23;0.000000;0.000001;0.004442;4491.4400
2011-01-28;24:00;278.39;40.69;801.03;0.62;123.77;0.000002;0.061970;0.004204;3581.2680
2011-01-29;24:00;277.85;50.58;800.44;1.05;94.10;0.558575;1.826104;0.004087;2296.4710
2011-01-30;24:00;275.10;69.92;801.92;1.23;63.85;3.105710;2.487549;0.004025;2232.9380
2011-01-31;24:00;278.53;44.55;801.84;0.71;319.17;0.000000;0.000006;0.003842;4773.3970
2011-02-01;24:00;279.67;37.07;801.29;0.91;341.68;0.000000;0.000003;0.003636;4415.4960
2011-02-02;24:00;280.88;40.19;801.83;0.72;339.88;0.000000;0.000000;0.003430;4895.2620
2011-02-03;24:00;282.62;42.46;802.71;1.16;327.96;0.000001;0.010625;0.002170;4995.9260
2011-02-04;24:00;283.84;42.98;802.28;1.05;308.79;0.017709;0.409493;0.001404;4881.6020
2011-02-05;24:00;282.58;45.72;801.67;0.43;133.10;0.008766;0.875247;0.001240;4215.5010
2011-02-06;24:00;280.39;58.30;800.97;1.86;90.15;0.325307;7.608686;0.002903;1921.0570
2011-02-07;24:00;277.85;84.14;798.28;2.87;120.14;15.725207;19.188313;0.006036;1655.5760
2011-02-08;24:00;278.65;50.82;797.02;0.59;326.22;0.000030;0.006403;0.006793;5349.7820
2011-02-09;24:00;279.72;36.50;797.40;0.46;10.38;0.000000;0.004513;0.005850;5519.6900
2011-02-10;24:00;280.03;38.18;799.64;0.45;68.00;0.000999;0.165917;0.005014;3905.9910
2011-02-11;24:00;280.82;38.41;800.35;0.69;330.41;0.000002;0.002222;0.004526;4281.6100
2011-02-12;24:00;282.37;49.12;799.54;0.92;342.97;0.109329;1.540508;0.004196;3711.9910
2011-02-13;24:00;280.43;68.07;798.63;1.37;103.63;4.681066;14.664496;0.004925;2744.0940
2011-02-14;24:00;278.88;77.83;797.55;1.39;113.19;5.891321;2.693930;0.007096;3290.8720
2011-02-15;24:00;277.33;90.02;797.09;2.12;113.91;33.487038;16.115598;0.010383;2492.7060
2011-02-16;24:00;277.19;72.29;796.95;0.41;287.49;4.528277;0.937704;0.012998;3357.9440
2011-02-17;24:00;275.92;68.15;798.14;0.27;246.29;0.626180;0.146320;0.013289;4517.6280
2011-02-18;24:00;277.08;54.27;798.15;0.26;128.73;0.001102;0.088813;0.011485;5431.1880
2011-02-19;24:00;277.72;62.64;801.12;0.34;175.14;0.250883;1.018214;0.010629;4412.4570
2011-02-20;24:00;277.41;56.63;801.72;0.52;326.58;0.012272;0.163473;0.010110;4249.2270
2011-02-21;24:00;278.36;49.47;801.51;1.04;323.19;0.000000;0.000419;0.008976;5874.3380
2011-02-22;24:00;280.09;44.84;801.42;0.48;130.36;0.000000;0.038978;0.007175;3926.5770
2011-02-23;24:00;279.69;55.83;801.58;0.82;170.62;0.012215;1.643887;0.006656;4305.6410
2011-02-24;24:00;278.70;65.89;799.65;0.80;162.96;1.061058;2.951301;0.007252;4094.1620
2011-02-25;24:00;277.54;71.23;798.06;1.25;141.43;1.952249;3.442279;0.007583;4135.3110
2011-02-26;24:00;276.74;79.09;799.64;1.81;151.29;4.047599;4.815864;0.007880;4402.9250
2011-02-27;24:00;277.60;53.30;802.37;0.42;301.55;0.074549;0.076740;0.006629;5682.7130
2011-02-28;24:00;280.58;41.58;801.62;0.45;286.13;0.108017;2.219685;0.006368;6184.6770
2011-03-01;24:00;278.46;67.24;801.29;1.24;82.14;1.142245;2.463414;0.006641;2152.2290
2011-03-02;24:00;279.77;66.21;800.72;1.11;127.32;1.312497;2.677959;0.006902;3630.3670
2011-03-03;24:00;278.40;85.30;800.71;1.89;116.84;9.260608;7.566869;0.007328;2566.2240
2011-03-04;24:00;279.05;65.12;799.80;0.80;1.25;8.391164;1.678605;0.006838;3941.9620
2011-03-05;24:00;280.24;40.28;801.16;0.69;339.74;0.000000;0.007751;0.006062;6494.2530
2011-03-06;24:00;281.82;36.47;802.53;0.80;318.29;0.000000;0.000162;0.005774;6356.5420
2011-03-07;24:00;282.71;34.08;801.67;0.49;290.62;0.000000;0.004203;0.003965;5472.7470
2011-03-08;24:00;282.11;44.18;798.59;0.76;232.08;0.005352;0.085492;0.002352;6660.7470
2011-03-09;24:00;280.50;51.14;799.68;0.84;151.15;0.009836;0.291911;0.002006;6460.0420
2011-03-10;24:00;280.53;49.35;801.31;0.44;166.09;0.015239;0.472987;0.001928;6429.4210
2011-03-11;24:00;282.02;48.09;800.58;0.86;265.64;0.042534;0.024547;0.001780;6492.7790
2011-03-12;24:00;282.84;42.22;800.18;0.70;270.33;0.000000;0.001199;0.001630;6582.5650
2011-03-13;24:00;284.95;36.72;799.89;0.93;293.50;0.000000;0.000000;0.001430;6843.1450
2011-03-14;24:00;285.78;34.67;801.12;0.48;3.90;0.000000;0.000000;0.001252;6885.0770
2011-03-15;24:00;287.47;33.79;803.16;1.03;295.66;0.000000;0.000000;0.000986;6943.3340
2011-03-16;24:00;287.54;33.66;800.08;1.33;288.80;0.000000;0.000003;0.000665;6876.2530
2011-03-17;24:00;288.06;40.58;799.23;1.34;271.58;0.001176;0.033391;0.000476;6672.4410
2011-03-18;24:00;286.60;50.25;797.41;0.46;230.00;0.636818;0.895996;0.000417;4845.7940
2011-03-19;24:00;285.17;53.73;795.31;1.31;165.37;0.574769;5.170561;0.000997;3507.8630
2011-03-20;24:00;283.51;42.72;795.52;1.51;243.16;0.558278;1.093551;0.000497;6400.6930
2011-03-21;24:00;284.31;32.22;797.46;0.98;287.40;0.000000;0.001084;0.000381;6388.4720
2011-03-22;24:00;285.75;28.72;799.10;0.64;267.31;0.000000;0.001480;0.000332;7318.6270
2011-03-23;24:00;285.70;33.37;800.86;0.51;268.19;0.003236;0.088580;0.000288;7203.3340
2011-03-24;24:00;285.67;38.96;800.87;0.39;260.13;0.103684;0.267310;0.000249;7009.8510
2011-03-25;24:00;286.29;38.20;800.53;0.87;266.70;0.034458;0.171180;0.000195;7151.8250
2011-03-26;24:00;286.63;40.31;800.54;0.96;268.40;0.031514;0.175820;0.000149;7252.2360
2011-03-27;24:00;287.01;38.52;799.61;1.45;272.63;0.042359;0.276029;0.000118;7207.1190
2011-03-28;24:00;287.21;45.49;799.97;0.56;226.49;0.937045;2.735369;0.000099;6898.3810
2011-03-29;24:00;286.49;53.69;800.83;0.70;190.97;0.811778;1.474530;0.001131;6601.3970
2011-03-30;24:00;285.06;49.05;800.01;1.08;258.14;0.008419;0.140716;0.000811;7088.4660
2011-03-31;24:00;284.78;32.25;798.88;1.55;276.65;0.000000;0.007543;0.000440;7698.8580
2011-04-01;24:00;285.01;36.95;799.20;1.10;263.79;0.127494;0.392165;0.000346;7626.6280
2011-04-02;24:00;285.45;37.44;800.13;0.74;204.02;0.136383;0.629119;0.000385;7379.8890
2011-04-03;24:00;283.84;38.67;800.35;1.13;220.33;0.393751;0.551718;0.000380;7127.6920
2011-04-04;24:00;283.71;30.23;800.82;0.99;245.01;0.009068;0.170063;0.000288;7544.0560
2011-04-05;24:00;284.89;33.41;802.28;0.88;234.66;0.397837;0.877728;0.000272;7070.0680
2011-04-06;24:00;284.86;37.68;801.54;0.26;178.58;0.469727;3.554134;0.000262;5123.6280
2011-04-07;24:00;284.14;44.46;801.53;0.77;317.64;0.689412;0.944028;0.000245;5571.3170
2011-04-08;24:00;285.73;30.98;800.95;0.42;203.05;0.000000;0.022944;0.000194;6483.5480
2011-04-09;24:00;287.29;29.73;802.35;0.81;211.89;0.084015;0.342687;0.000156;7608.5490
2011-04-10;24:00;286.37;41.40;803.97;0.25;127.70;0.554869;0.450379;0.000331;5073.5510
2011-04-11;24:00;287.42;48.38;802.16;1.11;277.28;1.594735;3.851111;0.000142;4142.2040
2011-04-12;24:00;286.81;57.44;801.19;1.41;180.54;9.993420;5.728957;0.000883;4870.2340
2011-04-13;24:00;286.80;55.80;801.01;0.97;217.52;2.225012;0.751908;0.000707;6395.6730
2011-04-14;24:00;287.21;50.08;799.70;1.36;240.81;1.357674;0.537836;0.000286;6917.8570
2011-04-15;24:00;287.87;46.83;799.70;1.11;238.94;0.725768;0.410564;0.000175;7173.7540
2011-04-16;24:00;290.04;39.43;801.31;0.90;249.20;0.399458;0.405829;0.000142;7790.1970
2011-04-17;24:00;287.21;70.20;801.03;1.72;128.78;17.899711;4.134910;0.002263;3246.5150
2011-04-18;24:00;286.58;65.15;799.45;1.51;157.79;12.100179;2.457393;0.002917;6176.4950
2011-04-19;24:00;286.37;44.16;799.11;1.40;175.47;0.267950;0.181990;0.001086;7823.3600
2011-04-20;24:00;286.49;40.43;799.48;1.03;205.92;0.218105;0.288480;0.000776;8078.9110
2011-04-21;24:00;286.67;37.94;799.74;0.60;182.58;0.049005;0.216848;0.000625;8140.1300
2011-04-22;24:00;288.12;37.88;799.53;0.67;226.76;1.318562;0.432752;0.000482;7183.3350
2011-04-23;24:00;290.13;38.99;798.90;1.04;237.95;0.398848;0.002921;0.000295;6998.5890
2011-04-24;24:00;291.02;38.58;799.40;0.89;222.09;0.377161;0.000138;0.000141;7451.9880
2011-04-25;24:00;292.07;34.99;799.26;1.10;242.80;0.122687;0.016144;0.000047;7975.1930
2011-04-26;24:00;291.57;36.57;800.96;1.49;227.84;0.025488;0.037613;0.000013;7831.0710
2011-04-27;24:00;291.07;46.77;799.72;1.51;238.45;0.085905;0.035929;0.000003;7558.5820
2011-04-28;24:00;291.57;43.66;797.90;1.95;261.79;0.277772;0.223393;0.000000;6800.5700
2011-04-29;24:00;292.74;35.96;798.19;1.81;266.22;0.134374;0.373446;0.000000;7623.6970
2011-04-30;24:00;292.38;32.11;799.99;1.51;237.96;0.047884;0.504546;0.000000;7298.9530
2011-05-01;24:00;292.40;34.16;798.60;1.60;268.67;0.080979;0.122419;0.000006;7900.3830
2011-05-02;24:00;292.21;38.26;797.15;0.90;244.26;4.794359;1.351438;0.000010;7206.7600
2011-05-03;24:00;293.78;34.28;797.42;0.79;261.83;3.257668;0.028394;0.000003;7257.7180
2011-05-04;24:00;294.18;37.38;798.64;1.38;244.12;4.154926;2.427559;0.000002;7768.1050
2011-05-05;24:00;292.84;42.66;799.17;2.01;249.68;0.579250;0.471796;0.000005;7916.2460
2011-05-06;24:00;291.06;54.70;799.22;1.06;211.47;2.646483;1.007337;0.000054;6610.3150
2011-05-07;24:00;289.66;54.45;797.12;1.29;244.91;5.671596;1.997167;0.000036;6144.8050
2011-05-08;24:00;291.31;40.24;795.79;1.98;262.98;0.519387;0.327422;0.000015;8191.2470
2011-05-09;24:00;293.02;30.66;796.12;2.07;275.21;0.015315;0.134379;0.000005;8575.1500
2011-05-10;24:00;293.39;33.22;796.32;2.45;265.84;2.139566;1.395239;0.000002;7683.9820
2011-05-11;24:00;293.38;30.85;796.66;2.34;274.37;1.044767;1.224745;0.000001;7957.9390
2011-05-12;24:00;294.47;27.11;797.47;1.73;270.38;0.008939;0.167610;0.000019;8210.0630
2011-05-13;24:00;292.54;36.94;798.45;1.81;276.43;1.101561;0.607621;0.000009;7125.2100
2011-05-14;24:00;293.81;29.25;798.98;1.33;248.12;0.756249;0.756121;0.000001;8266.0180
2011-05-15;24:00;295.52;26.73;800.56;1.41;244.55;0.058739;0.005668;0.000000;8448.1970
2011-05-16;24:00;296.41;23.68;802.70;1.67;245.79;0.021150;0.013125;0.000000;8170.6140
2011-05-17;24:00;296.53;28.25;801.47;1.82;257.70;1.214633;0.434351;0.000000;7674.3420
2011-05-18;24:00;296.12;32.71;798.96;2.35;265.82;3.816098;1.517781;0.000000;6896.5610
2011-05-19;24:00;294.97;33.97;796.84;1.64;246.48;0.495911;0.444842;0.000000;7691.3720
2011-05-20;24:00;293.89;47.95;795.02;2.02;244.13;2.166767;0.871174;0.000016;7922.6200
2011-05-21;24:00;294.11;52.44;794.46;2.58;245.78;18.594349;5.208044;0.000036;7852.1360
2011-05-22;24:00;291.28;59.80;796.35;2.99;263.88;14.002520;5.597485;0.000017;4661.0230
2011-05-23;24:00;293.30;32.58;796.47;2.48;266.72;0.070585;0.011814;0.000003;8594.9190
2011-05-24;24:00;295.30;27.82;797.00;1.73;250.33;0.009274;0.001467;0.000000;8700.4370
2011-05-25;24:00;296.99;36.68;798.16;1.65;226.63;1.787985;0.885324;0.000025;8179.4120
2011-05-26;24:00;293.49;60.92;799.19;1.49;255.97;1.917273;0.918565;0.000084;7510.3660
2011-05-27;24:00;293.33;53.01;798.61;1.77;258.41;0.213641;0.137201;0.000043;8006.0300
2011-05-28;24:00;293.75;50.05;797.45;1.94;250.66;1.183778;0.236869;0.000009;8108.2560
2011-05-29;24:00;293.61;57.34;797.99;2.22;251.11;5.276595;2.416717;0.000035;6124.6900
2011-05-30;24:00;292.37;54.68;796.63;1.97;257.31;2.343635;0.802361;0.000034;7587.3160
2011-05-31;24:00;291.87;60.40;795.02;1.26;225.05;2.824887;1.280344;0.000052;7694.0540
